,exe,task_id,bwrite,bsend,dag_job_id,wf_label,hostname,stime,xformation,rss,event,procs,iowait,@version,condor_job_id,syscr,type,wf_uuid,threads,syscw,rchar,site,vm,pid,ts,bread,rank,@timestamp,utime,brecv,wchar
0,/var/lib/condor/execute/dir_16282/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000007,695713792,0,individuals_wrapper_ID0000007,1000genome-20180627T215441Z,workers1-2,7.16,individuals_wrapper,22676,kickstart.inv.online,5,0.05,1,6580.0,15536,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,340743,64279772,condorpool,299252,16388,1530137133.572072,0,0,2018-06-27T22:05:34.850Z,52.22,0,55499543
1,/var/lib/condor/execute/dir_27198/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000008,84357120,0,individuals_wrapper_ID0000008,1000genome-20180627T215441Z,workers1-3,1.53,individuals_wrapper,20908,kickstart.inv.online,5,0.0,1,6589.0,17047,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,51262,69660992,condorpool,229588,27369,1530137132.863962,0,0,2018-06-27T22:05:35.036Z,8.35,0,8744317
2,/var/lib/condor/execute/dir_16282/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000007,817106944,0,individuals_wrapper_ID0000007,1000genome-20180627T215441Z,workers1-2,8.2,individuals_wrapper,22676,kickstart.inv.online,5,0.07,1,6580.0,15721,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,396951,65175715,condorpool,299252,16388,1530137143.572077,0,0,2018-06-27T22:05:44.849Z,61.04,0,64405966
3,/var/lib/condor/execute/dir_16282/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000007,295661568,0,individuals_wrapper_ID0000007,1000genome-20180627T215441Z,workers1-2,3.45,individuals_wrapper,22676,kickstart.inv.online,5,0.01,1,6580.0,14962,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,171943,61452691,condorpool,299252,16388,1530137103.572141,0,0,2018-06-27T22:05:04.854Z,26.25,0,28229898
4,/var/lib/condor/execute/dir_16282/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000007,540278784,0,individuals_wrapper_ID0000007,1000genome-20180627T215441Z,workers1-2,5.88,individuals_wrapper,22676,kickstart.inv.online,5,0.03,1,6580.0,15342,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,284976,63318293,condorpool,299252,16388,1530137123.572038,0,0,2018-06-27T22:05:24.851Z,43.56,0,46509160
5,/var/lib/condor/execute/dir_16282/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000007,100933632,0,individuals_wrapper_ID0000007,1000genome-20180627T215441Z,workers1-2,1.07,individuals_wrapper,20916,kickstart.inv.online,5,0.0,1,6580.0,14575,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,57761,59588929,condorpool,229588,16388,1530137083.574109,0,0,2018-06-27T22:04:44.871Z,8.86,0,9829328
6,/var/lib/condor/execute/dir_16477/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000006,107843584,0,individuals_wrapper_ID0000006,1000genome-20180627T215441Z,workers1-2,1.07,individuals_wrapper,20556,kickstart.inv.online,5,0.01,1,6582.0,12094,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,56744,49418561,condorpool,229572,16697,1530137149.354115,0,0,2018-06-27T22:05:50.675Z,8.69,0,9534520
7,/var/lib/condor/execute/dir_3994/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000004,321941504,0,individuals_wrapper_ID0000004,1000genome-20180627T215441Z,workers1-0,2.38,individuals_wrapper,22708,kickstart.inv.online,5,0.01,1,6586.0,7320,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,112172,29975887,condorpool,299236,4175,1530137150.313771,0,0,2018-06-27T22:05:51.127Z,17.27,0,18252594
8,/var/lib/condor/execute/dir_16282/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000007,196820992,0,individuals_wrapper_ID0000007,1000genome-20180627T215441Z,workers1-2,2.25,individuals_wrapper,22676,kickstart.inv.online,5,0.01,1,6580.0,14776,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,115616,60552662,condorpool,299252,16388,1530137093.573539,0,0,2018-06-27T22:04:54.849Z,17.66,0,19125394
9,/var/lib/condor/execute/dir_16282/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000007,417312768,0,individuals_wrapper_ID0000007,1000genome-20180627T215441Z,workers1-2,4.59,individuals_wrapper,22676,kickstart.inv.online,5,0.02,1,6580.0,15156,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,229454,62414161,condorpool,299252,16388,1530137113.571999,0,0,2018-06-27T22:05:14.850Z,35.05,0,37501618
10,/var/lib/condor/execute/dir_16243/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000018,393060352,0,individuals_wrapper_ID0000018,1000genome-20180627T215441Z,workers1-2,5.11,individuals_wrapper,22264,kickstart.inv.online,5,0.02,1,6579.0,12665,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,225244,52178249,condorpool,299236,16488,1530137115.760514,0,0,2018-06-27T22:05:17.038Z,34.5,0,36731522
11,/var/lib/condor/execute/dir_16243/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000018,789032960,0,individuals_wrapper_ID0000018,1000genome-20180627T215441Z,workers1-2,8.68,individuals_wrapper,22264,kickstart.inv.online,5,0.08,1,6579.0,13239,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,397364,55005332,condorpool,299236,16488,1530137145.770006,0,0,2018-06-27T22:05:47.061Z,60.81,0,64895151
12,/var/lib/condor/execute/dir_16243/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000018,516419584,0,individuals_wrapper_ID0000018,1000genome-20180627T215441Z,workers1-2,6.3,individuals_wrapper,22264,kickstart.inv.online,5,0.04,1,6579.0,12859,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,282356,53135626,condorpool,299236,16488,1530137125.761929,0,0,2018-06-27T22:05:27.045Z,43.2,0,46038780
13,/var/lib/condor/execute/dir_16243/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000018,687034368,0,individuals_wrapper_ID0000018,1000genome-20180627T215441Z,workers1-2,7.45,individuals_wrapper,22264,kickstart.inv.online,5,0.05,1,6579.0,13045,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,339807,54039759,condorpool,299236,16488,1530137135.760544,0,0,2018-06-27T22:05:37.041Z,52.03,0,55488386
14,/var/lib/condor/execute/dir_27196/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000019,89165824,0,individuals_wrapper_ID0000019,1000genome-20180627T215441Z,workers1-3,1.58,individuals_wrapper,20584,kickstart.inv.online,5,0.0,1,6588.0,14567,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,52612,59502913,condorpool,229572,27469,1530137140.214437,0,0,2018-06-27T22:05:42.384Z,8.38,0,8846792
15,/var/lib/condor/execute/dir_16243/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000018,64253952,0,individuals_wrapper_ID0000018,1000genome-20180627T215441Z,workers1-2,1.14,individuals_wrapper,20564,kickstart.inv.online,5,0.0,1,6579.0,12093,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,58288,49418561,condorpool,229572,16488,1530137085.760642,0,0,2018-06-27T22:04:47.040Z,8.83,0,9769208
16,/var/lib/condor/execute/dir_3994/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000004,118067200,0,individuals_wrapper_ID0000004,1000genome-20180627T215441Z,workers1-0,1.14,individuals_wrapper,20948,kickstart.inv.online,5,0.0,1,6586.0,7128,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,57775,29081845,condorpool,229572,4175,1530137140.311751,0,0,2018-06-27T22:05:41.128Z,8.83,0,9508440
17,/var/lib/condor/execute/dir_27196/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000019,210690048,0,individuals_wrapper_ID0000019,1000genome-20180627T215441Z,workers1-3,3.11,individuals_wrapper,22284,kickstart.inv.online,5,0.01,1,6588.0,14759,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,105583,60397012,condorpool,299236,27469,1530137150.213708,0,0,2018-06-27T22:05:52.381Z,16.85,0,17387465
18,/var/lib/condor/execute/dir_3993/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000015,145707008,0,individuals_wrapper_ID0000015,1000genome-20180627T215441Z,workers1-0,1.05,individuals_wrapper,20784,kickstart.inv.online,5,0.0,1,6585.0,4646,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,56282,18899188,condorpool,229572,4275,1530137144.364495,0,0,2018-06-27T22:05:45.181Z,8.88,0,9326070
19,/var/lib/condor/execute/dir_16243/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000018,166596608,0,individuals_wrapper_ID0000018,1000genome-20180627T215441Z,workers1-2,2.39,individuals_wrapper,22264,kickstart.inv.online,5,0.01,1,6579.0,12285,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,114306,50312659,condorpool,299236,16488,1530137095.760256,0,0,2018-06-27T22:04:57.044Z,17.43,0,18799081
20,/var/lib/condor/execute/dir_16243/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000018,279355392,0,individuals_wrapper_ID0000018,1000genome-20180627T215441Z,workers1-2,3.76,individuals_wrapper,22264,kickstart.inv.online,5,0.01,1,6579.0,12479,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,169533,51274126,condorpool,299236,16488,1530137105.760751,0,0,2018-06-27T22:05:07.043Z,26.01,0,27832014
21,/var/lib/condor/execute/dir_27198/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000008,195903488,0,individuals_wrapper_ID0000008,1000genome-20180627T215441Z,workers1-3,3.16,individuals_wrapper,22612,kickstart.inv.online,5,0.0,1,6589.0,17238,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,104221,70550995,condorpool,299252,27369,1530137142.863262,0,0,2018-06-27T22:05:45.029Z,16.75,0,17455231
22,/var/lib/condor/execute/dir_16243/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000018,856539136,0,individuals_wrapper_ID0000018,1000genome-20180627T215441Z,workers1-2,9.82,individuals_wrapper,22264,kickstart.inv.online,5,0.09,1,6579.0,13434,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,454207,55975002,condorpool,299236,16488,1530137155.762004,0,0,2018-06-27T22:05:57.051Z,69.54,0,74120107
23,/var/lib/condor/execute/dir_16477/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000006,228605952,0,individuals_wrapper_ID0000006,1000genome-20180627T215441Z,workers1-2,3.22,individuals_wrapper,22280,kickstart.inv.online,5,0.03,1,6582.0,12481,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,170739,51282324,condorpool,299236,16697,1530137169.353999,0,0,2018-06-27T22:06:10.646Z,26.27,0,28316198
24,/var/lib/condor/execute/dir_3991/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000005,237391872,0,individuals_wrapper_ID0000005,1000genome-20180627T215441Z,workers1-0,3.7,individuals_wrapper,22376,kickstart.inv.online,5,0.01,1,6584.0,9997,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,170188,41111761,condorpool,299252,4390,1530137179.131428,0,0,2018-06-27T22:06:19.966Z,26.01,0,28806405
25,/var/lib/condor/execute/dir_16477/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000006,286769152,0,individuals_wrapper_ID0000006,1000genome-20180627T215441Z,workers1-2,4.2,individuals_wrapper,22280,kickstart.inv.online,5,0.04,1,6582.0,12666,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,226989,52178257,condorpool,299236,16697,1530137179.353996,0,0,2018-06-27T22:06:20.645Z,35.03,0,37593251
26,/var/lib/condor/execute/dir_16243/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000018,1065512960,0,individuals_wrapper_ID0000018,1000genome-20180627T215441Z,workers1-2,13.23,individuals_wrapper,22264,kickstart.inv.online,5,0.13,1,6579.0,14000,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,625648,58740657,condorpool,299236,16488,1530137185.760604,0,0,2018-06-27T22:06:27.088Z,95.93,0,102304702
27,/var/lib/condor/execute/dir_16282/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000007,1093873664,0,individuals_wrapper_ID0000007,1000genome-20180627T215441Z,workers1-2,12.68,individuals_wrapper,22676,kickstart.inv.online,5,0.12,1,6580.0,16481,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,624507,68906954,condorpool,299252,16388,1530137183.574002,0,0,2018-06-27T22:06:24.869Z,96.4,0,101785645
28,/var/lib/condor/execute/dir_16243/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000018,991367168,0,individuals_wrapper_ID0000018,1000genome-20180627T215441Z,workers1-2,12.1,individuals_wrapper,22264,kickstart.inv.online,5,0.12,1,6579.0,13815,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,568871,57844712,condorpool,299236,16488,1530137175.761981,0,0,2018-06-27T22:06:17.056Z,87.15,0,93050721
29,/var/lib/condor/execute/dir_16476/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000017,267087872,0,individuals_wrapper_ID0000017,1000genome-20180627T215441Z,workers1-2,4.37,individuals_wrapper,22296,kickstart.inv.online,5,0.05,1,6581.0,10207,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,227430,42077510,condorpool,299236,16798,1530137186.713974,0,0,2018-06-27T22:06:28.007Z,34.78,0,37505368
30,/var/lib/condor/execute/dir_3993/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000015,481484800,0,individuals_wrapper_ID0000015,1000genome-20180627T215441Z,workers1-0,4.59,individuals_wrapper,22488,kickstart.inv.online,5,0.02,1,6585.0,5219,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,227163,21670999,condorpool,299236,4275,1530137174.367447,0,0,2018-06-27T22:06:15.196Z,35.24,0,37145309
31,/var/lib/condor/execute/dir_8314/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000010,266608640,0,individuals_wrapper_ID0000010,1000genome-20180627T215441Z,workers1-1,2.27,individuals_wrapper,22352,kickstart.inv.online,5,0.01,1,6591.0,22217,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,112555,90994001,condorpool,299236,8653,1530137186.131741,0,0,2018-06-27T22:06:27.087Z,17.43,0,18705344
32,/var/lib/condor/execute/dir_8310/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000003,576552960,0,individuals_wrapper_ID0000003,1000genome-20180627T215441Z,workers1-1,3.45,individuals_wrapper,22504,kickstart.inv.online,5,0.05,1,6594.0,5032,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,167626,20766935,condorpool,299236,8537,1530137182.287767,0,0,2018-06-27T22:06:23.185Z,26.1,0,28091141
33,/var/lib/condor/execute/dir_3991/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000005,296050688,0,individuals_wrapper_ID0000005,1000genome-20180627T215441Z,workers1-0,4.92,individuals_wrapper,22376,kickstart.inv.online,5,0.03,1,6584.0,10182,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,226458,42007635,condorpool,299252,4390,1530137189.135455,0,0,2018-06-27T22:06:29.963Z,34.57,0,38129123
34,/var/lib/condor/execute/dir_3990/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000016,165916672,0,individuals_wrapper_ID0000016,1000genome-20180627T215441Z,workers1-0,3.2,individuals_wrapper,22552,kickstart.inv.online,5,0.03,1,6583.0,7521,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,165541,30859477,condorpool,299244,4500,1530137191.323413,0,0,2018-06-27T22:06:32.174Z,26.15,0,27702234
35,/var/lib/condor/execute/dir_27196/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000019,692494336,0,individuals_wrapper_ID0000019,1000genome-20180627T215441Z,workers1-3,8.61,individuals_wrapper,22284,kickstart.inv.online,5,0.05,1,6588.0,15493,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,312319,63911118,condorpool,299236,27469,1530137190.214752,0,0,2018-06-27T22:06:32.411Z,50.69,0,51320821
36,/var/lib/condor/execute/dir_16477/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000006,496447488,0,individuals_wrapper_ID0000006,1000genome-20180627T215441Z,workers1-2,7.59,individuals_wrapper,22280,kickstart.inv.online,5,0.1,1,6582.0,13239,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,394664,54993055,condorpool,299236,16697,1530137209.353985,0,0,2018-06-27T22:06:50.645Z,60.74,0,65952514
37,/var/lib/condor/execute/dir_3994/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000004,736972800,0,individuals_wrapper_ID0000004,1000genome-20180627T215441Z,workers1-0,9.21,individuals_wrapper,22708,kickstart.inv.online,5,0.08,1,6586.0,8459,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,452232,35560073,condorpool,299236,4175,1530137210.31544,0,0,2018-06-27T22:06:51.155Z,69.89,0,73086371
38,/var/lib/condor/execute/dir_16243/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000018,1120321536,0,individuals_wrapper_ID0000018,1000genome-20180627T215441Z,workers1-2,14.53,individuals_wrapper,22264,kickstart.inv.online,5,0.15,1,6579.0,14194,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,682641,59706235,condorpool,299236,16488,1530137195.761994,0,0,2018-06-27T22:06:37.059Z,104.56,0,111564031
39,/var/lib/condor/execute/dir_16282/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000007,1161170944,0,individuals_wrapper_ID0000007,1000genome-20180627T215441Z,workers1-2,13.92,individuals_wrapper,22676,kickstart.inv.online,5,0.14,1,6580.0,16676,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,681343,69876631,condorpool,299252,16388,1530137193.574012,0,0,2018-06-27T22:06:34.863Z,105.13,0,111074699
40,/var/lib/condor/execute/dir_27201/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000021,189042688,0,individuals_wrapper_ID0000021,1000genome-20180627T215441Z,workers1-3,4.25,individuals_wrapper,22436,kickstart.inv.online,5,0.07,1,6590.0,19920,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,155800,81605004,condorpool,299236,27731,1530137200.646729,0,0,2018-06-27T22:06:42.844Z,25.02,0,25714759
41,/var/lib/condor/execute/dir_16477/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000006,421498880,0,individuals_wrapper_ID0000006,1000genome-20180627T215441Z,workers1-2,6.49,individuals_wrapper,22280,kickstart.inv.online,5,0.08,1,6582.0,13046,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,339136,54043865,condorpool,299236,16697,1530137199.354,0,0,2018-06-27T22:06:40.646Z,52.19,0,56746501
42,/var/lib/condor/execute/dir_8315/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000020,124317696,0,individuals_wrapper_ID0000020,1000genome-20180627T215441Z,workers1-1,2.13,individuals_wrapper,22448,kickstart.inv.online,5,0.01,1,6592.0,17275,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,115123,70722897,condorpool,299236,8844,1530137194.871744,0,0,2018-06-27T22:06:35.773Z,17.69,0,19096409
43,/var/lib/condor/execute/dir_8315/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000020,186757120,0,individuals_wrapper_ID0000020,1000genome-20180627T215441Z,workers1-1,3.27,individuals_wrapper,22448,kickstart.inv.online,5,0.02,1,6592.0,17461,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,172782,71631062,condorpool,299236,8844,1530137204.872379,0,0,2018-06-27T22:06:45.791Z,26.47,0,28754899
44,/var/lib/condor/execute/dir_3991/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000005,427266048,0,individuals_wrapper_ID0000005,1000genome-20180627T215441Z,workers1-0,7.25,individuals_wrapper,22376,kickstart.inv.online,5,0.07,1,6584.0,10562,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,338495,43873125,condorpool,299252,4390,1530137209.13117,0,0,2018-06-27T22:06:49.951Z,51.63,0,56776002
45,/var/lib/condor/execute/dir_16282/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000007,1278717952,0,individuals_wrapper_ID0000007,1000genome-20180627T215441Z,workers1-2,16.19,individuals_wrapper,22676,kickstart.inv.online,5,0.18,1,6580.0,17056,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,794985,71738167,condorpool,299252,16388,1530137213.573991,0,0,2018-06-27T22:06:54.862Z,122.8,0,129964703
46,/var/lib/condor/execute/dir_3993/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000015,713748480,0,individuals_wrapper_ID0000015,1000genome-20180627T215441Z,workers1-0,9.21,individuals_wrapper,22488,kickstart.inv.online,5,0.08,1,6585.0,5988,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,455509,25467524,condorpool,299236,4275,1530137214.364327,0,0,2018-06-27T22:06:55.198Z,70.45,0,74434451
47,/var/lib/condor/execute/dir_16282/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000007,1418919936,0,individuals_wrapper_ID0000007,1000genome-20180627T215441Z,workers1-2,18.46,individuals_wrapper,22676,kickstart.inv.online,5,0.21,1,6580.0,17435,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,908579,73595609,condorpool,299252,16388,1530137233.574032,0,0,2018-06-27T22:07:14.864Z,140.42,0,148414839
48,/var/lib/condor/execute/dir_27196/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000019,884998144,0,individuals_wrapper_ID0000019,1000genome-20180627T215441Z,workers1-3,12.91,individuals_wrapper,22284,kickstart.inv.online,5,0.1,1,6588.0,16047,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,470699,66582560,condorpool,299236,27469,1530137220.214755,0,0,2018-06-27T22:07:02.408Z,76.23,0,77357492
49,/var/lib/condor/execute/dir_27195/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000009,668807168,0,individuals_wrapper_ID0000009,1000genome-20180627T215441Z,workers1-3,10.98,individuals_wrapper,22616,kickstart.inv.online,5,0.09,1,6587.0,20632,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,360806,85069973,condorpool,299236,27605,1530137221.72275,0,0,2018-06-27T22:07:03.919Z,56.96,0,60241522
50,/var/lib/condor/execute/dir_27201/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000021,249307136,0,individuals_wrapper_ID0000021,1000genome-20180627T215441Z,workers1-3,5.71,individuals_wrapper,22436,kickstart.inv.online,5,0.09,1,6590.0,20104,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,208899,82492743,condorpool,299236,27731,1530137210.646713,0,0,2018-06-27T22:06:52.834Z,33.44,0,34323842
51,/var/lib/condor/execute/dir_8310/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000003,893427712,0,individuals_wrapper_ID0000003,1000genome-20180627T215441Z,workers1-1,8.84,individuals_wrapper,22504,kickstart.inv.online,5,0.11,1,6594.0,5978,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,452677,25393805,condorpool,299236,8537,1530137232.288126,0,0,2018-06-27T22:07:13.205Z,70.32,0,74388115
52,/var/lib/condor/execute/dir_8316/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000014,397246464,0,individuals_wrapper_ID0000014,1000genome-20180627T215441Z,workers1-1,5.92,individuals_wrapper,22424,kickstart.inv.online,5,0.04,1,6593.0,2920,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,279780,12388319,condorpool,299236,8747,1530137218.748338,0,0,2018-06-27T22:06:59.660Z,42.55,0,45959304
53,/var/lib/condor/execute/dir_3990/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000016,385212416,0,individuals_wrapper_ID0000016,1000genome-20180627T215441Z,workers1-0,6.64,individuals_wrapper,22552,kickstart.inv.online,5,0.08,1,6583.0,8085,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,331272,33608561,condorpool,299244,4500,1530137221.322802,0,0,2018-06-27T22:07:02.160Z,52.11,0,54996809
54,/var/lib/condor/execute/dir_3993/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000015,778244096,0,individuals_wrapper_ID0000015,1000genome-20180627T215441Z,workers1-0,10.3,individuals_wrapper,22488,kickstart.inv.online,5,0.1,1,6585.0,6174,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,512706,26371602,condorpool,299236,4275,1530137224.364339,0,0,2018-06-27T22:07:05.199Z,79.33,0,83702531
55,/var/lib/condor/execute/dir_27198/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000008,1177423872,0,individuals_wrapper_ID0000008,1000genome-20180627T215441Z,workers1-3,19.49,individuals_wrapper,22612,kickstart.inv.online,5,0.25,1,6589.0,19254,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,678191,80213827,condorpool,299252,27369,1530137252.866767,0,0,2018-06-27T22:07:35.057Z,109.26,0,113683498
56,/var/lib/condor/execute/dir_16243/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000018,1440538624,0,individuals_wrapper_ID0000018,1000genome-20180627T215441Z,workers1-2,19.84,individuals_wrapper,22264,kickstart.inv.online,5,0.24,1,6579.0,15139,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,963751,64329349,condorpool,299236,16488,1530137245.760637,0,0,2018-06-27T22:07:27.082Z,148.35,0,157312057
57,/var/lib/condor/execute/dir_16282/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000007,1492393984,0,individuals_wrapper_ID0000007,1000genome-20180627T215441Z,workers1-2,19.59,individuals_wrapper,22676,kickstart.inv.online,5,0.23,1,6580.0,17630,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,965244,74565290,condorpool,299252,16388,1530137243.574012,0,0,2018-06-27T22:07:24.863Z,149.21,0,157747461
58,/var/lib/condor/execute/dir_16476/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000017,585572352,0,individuals_wrapper_ID0000017,1000genome-20180627T215441Z,workers1-2,9.93,individuals_wrapper,22296,kickstart.inv.online,5,0.16,1,6581.0,11153,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,512972,46712855,condorpool,299236,16798,1530137236.713907,0,0,2018-06-27T22:07:18.004Z,78.6,0,83992833
59,/var/lib/condor/execute/dir_27201/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000021,414867456,0,individuals_wrapper_ID0000021,1000genome-20180627T215441Z,workers1-3,10.33,individuals_wrapper,22436,kickstart.inv.online,5,0.15,1,6590.0,20657,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,367231,85147793,condorpool,299236,27731,1530137240.646818,0,0,2018-06-27T22:07:22.848Z,58.44,0,60152462
60,/var/lib/condor/execute/dir_16477/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000006,762408960,0,individuals_wrapper_ID0000006,1000genome-20180627T215441Z,workers1-2,11.9,individuals_wrapper,22280,kickstart.inv.online,5,0.18,1,6582.0,14001,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,624745,58744770,condorpool,299236,16697,1530137249.35398,0,0,2018-06-27T22:07:30.648Z,96.15,0,103568610
61,/var/lib/condor/execute/dir_8314/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000010,613380096,0,individuals_wrapper_ID0000010,1000genome-20180627T215441Z,workers1-1,8.0,individuals_wrapper,22352,kickstart.inv.online,5,0.07,1,6591.0,23172,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,399180,95694588,condorpool,299236,8653,1530137236.132151,0,0,2018-06-27T22:07:17.044Z,61.46,0,65321659
